position,load,time,T_oven,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4,T_room
0.223,-0.535,43939.331,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.223,-0.535,43939.424,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.224,-0.534,43939.521,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.225,-0.535,43939.622,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.224,-0.536,43939.724,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.224,-0.535,43939.825,100.475,78.083,76.651,70.615,40.997,34.851,34.5,25.394
0.223,-0.533,43939.92,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.223,-0.525,43940.028,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.22,-0.534,43940.122,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.221,-0.539,43940.223,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.223,-0.534,43940.327,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.224,-0.534,43940.423,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.224,-0.534,43940.526,100.481,78.093,76.664,70.622,41.001,34.862,34.518,25.405
0.225,-0.535,43940.654,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.225,-0.533,43940.72,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.225,-0.534,43940.822,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.224,-0.537,43940.926,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.221,-0.532,43941.022,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.219,-0.497,43941.123,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.222,-0.535,43941.22,100.485,78.092,76.671,70.625,41.013,34.874,34.518,25.419
0.222,-0.571,43941.32,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.223,-0.534,43941.43,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.224,-0.535,43941.52,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.225,-0.536,43941.622,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.225,-0.538,43941.724,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.225,-0.535,43941.83,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.224,-0.534,43941.922,100.491,78.113,76.682,70.646,41.03,34.885,34.533,25.421
0.221,-0.536,43942.03,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.22,-0.491,43942.124,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.222,-0.535,43942.222,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.223,-0.563,43942.326,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.223,-0.534,43942.42,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.224,-0.535,43942.521,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.225,-0.535,43942.624,100.486,78.111,76.684,70.64,41.045,34.884,34.534,25.199
0.225,-0.536,43942.721,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.225,-0.537,43942.828,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.224,-0.537,43942.926,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.221,-0.532,43943.023,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.219,-0.499,43943.124,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.223,-0.537,43943.22,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.222,-0.578,43943.321,100.498,78.131,76.695,70.666,41.059,34.9,34.551,25.248
0.224,-0.536,43943.431,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.224,-0.537,43943.526,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.225,-0.537,43943.65,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.225,-0.535,43943.721,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.225,-0.537,43943.827,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.223,-0.537,43943.924,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.221,-0.533,43944.022,100.5,78.13,76.704,70.671,41.075,34.919,34.559,25.231
0.22,-0.486,43944.122,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.223,-0.538,43944.225,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.222,-0.574,43944.323,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.224,-0.537,43944.421,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.224,-0.536,43944.525,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.225,-0.538,43944.626,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.225,-0.539,43944.724,100.516,78.132,76.716,70.679,41.084,34.926,34.573,25.141
0.225,-0.535,43944.824,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.223,-0.536,43944.922,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.221,-0.536,43945.026,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.22,-0.489,43945.121,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.223,-0.535,43945.226,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.222,-0.566,43945.322,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.223,-0.538,43945.429,100.498,78.142,76.71,70.682,41.083,34.922,34.567,25.179
0.224,-0.537,43945.52,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.225,-0.534,43945.623,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.225,-0.537,43945.725,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.225,-0.538,43945.825,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.224,-0.535,43945.924,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.221,-0.535,43946.023,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.22,-0.481,43946.13,100.51,78.151,76.727,70.697,41.102,34.94,34.586,25.162
0.222,-0.538,43946.224,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.222,-0.562,43946.332,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.223,-0.532,43946.455,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.224,-0.537,43946.549,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.225,-0.537,43946.633,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.225,-0.535,43946.722,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.224,-0.537,43946.833,100.518,78.163,76.734,70.714,41.118,34.95,34.593,25.345
0.224,-0.535,43946.924,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.22,-0.533,43947.022,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.22,-0.487,43947.12,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.223,-0.536,43947.234,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.222,-0.571,43947.321,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.223,-0.535,43947.433,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.224,-0.535,43947.523,100.51,78.157,76.739,70.704,41.119,34.946,34.592,25.292
0.225,-0.537,43947.635,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.224,-0.536,43947.727,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.225,-0.536,43947.832,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.224,-0.535,43947.924,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.223,-0.533,43948.026,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.22,-0.506,43948.122,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.221,-0.535,43948.234,100.529,78.182,76.756,70.736,41.133,34.969,34.611,25.324
0.222,-0.555,43948.32,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.223,-0.538,43948.425,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.224,-0.536,43948.529,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.224,-0.534,43948.622,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.225,-0.535,43948.73,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.224,-0.537,43948.823,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.224,-0.536,43948.934,100.536,78.194,76.761,70.737,41.145,34.982,34.623,25.292
0.221,-0.533,43949.019,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.22,-0.496,43949.12,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.222,-0.539,43949.222,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.223,-0.561,43949.323,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.223,-0.536,43949.428,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.224,-0.536,43949.53,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.224,-0.538,43949.621,100.548,78.199,76.769,70.754,41.161,34.996,34.638,25.307
0.224,-0.534,43949.729,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.224,-0.531,43949.83,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.223,-0.536,43949.922,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.22,-0.535,43950.026,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.219,-0.5,43950.12,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.223,-0.537,43950.223,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.222,-0.581,43950.322,100.546,78.206,76.778,70.759,41.17,34.998,34.637,25.303
0.223,-0.536,43950.424,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.224,-0.535,43950.529,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.224,-0.536,43950.622,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.224,-0.536,43950.729,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.224,-0.534,43950.843,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.223,-0.539,43950.924,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.218,-0.531,43951.027,100.541,78.219,76.788,70.762,41.185,35.004,34.65,25.149
0.219,-0.531,43951.122,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.223,-0.537,43951.222,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.222,-0.572,43951.326,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.223,-0.535,43951.42,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.224,-0.535,43951.525,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.224,-0.536,43951.62,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.225,-0.535,43951.728,100.556,78.227,76.8,70.778,41.199,35.019,34.656,25.133
0.224,-0.537,43951.823,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.223,-0.535,43951.927,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.215,-0.527,43952.027,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.22,-0.536,43952.12,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.221,-0.542,43952.221,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.222,-0.535,43952.322,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.223,-0.536,43952.461,100.559,78.24,76.813,70.801,41.207,35.028,34.668,25.097
0.224,-0.532,43952.521,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.224,-0.534,43952.62,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.224,-0.535,43952.724,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.224,-0.535,43952.824,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.223,-0.535,43952.927,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.223,-0.522,43953.022,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.219,-0.532,43953.124,100.564,78.233,76.811,70.803,41.217,35.035,34.679,24.996
0.22,-0.542,43953.224,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.223,-0.536,43953.322,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.223,-0.537,43953.424,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.224,-0.534,43953.525,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.225,-0.534,43953.621,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.224,-0.537,43953.725,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.224,-0.535,43953.823,100.566,78.248,76.824,70.81,41.229,35.041,34.68,24.635
0.222,-0.535,43953.924,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.219,-0.51,43954.027,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.22,-0.536,43954.122,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.222,-0.552,43954.228,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.223,-0.532,43954.329,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.223,-0.536,43954.428,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.224,-0.537,43954.527,100.563,78.253,76.823,70.812,41.232,35.046,34.681,24.337
0.224,-0.535,43954.624,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.224,-0.534,43954.722,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.224,-0.536,43954.825,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.22,-0.532,43954.922,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.219,-0.509,43955.034,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.222,-0.536,43955.128,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.222,-0.582,43955.229,100.573,78.277,76.841,70.833,41.251,35.061,34.702,24.008
0.223,-0.536,43955.326,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.224,-0.533,43955.43,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.224,-0.535,43955.521,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.224,-0.537,43955.629,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.224,-0.536,43955.723,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.223,-0.535,43955.853,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.22,-0.517,43955.921,100.573,78.272,76.848,70.837,41.247,35.065,34.71,23.764
0.22,-0.534,43956.036,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.218,-0.546,43956.123,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.223,-0.535,43956.229,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.223,-0.534,43956.325,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.224,-0.536,43956.427,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.225,-0.535,43956.522,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.224,-0.534,43956.623,100.584,78.282,76.858,70.846,41.269,35.065,34.719,23.686
0.223,-0.536,43956.729,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.221,-0.534,43956.828,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.219,-0.488,43956.928,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.222,-0.534,43957.024,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.222,-0.569,43957.123,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.223,-0.535,43957.227,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.224,-0.535,43957.325,100.594,78.307,76.881,70.859,41.277,35.089,34.729,23.544
0.224,-0.535,43957.429,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.224,-0.535,43957.523,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.225,-0.534,43957.625,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.223,-0.536,43957.733,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.223,-0.527,43957.822,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.22,-0.535,43957.928,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.219,-0.545,43958.022,100.591,78.313,76.878,70.874,41.278,35.092,34.744,23.522
0.223,-0.535,43958.122,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.223,-0.535,43958.223,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.225,-0.536,43958.322,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.224,-0.534,43958.44,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.224,-0.536,43958.523,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.223,-0.538,43958.634,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.221,-0.531,43958.727,100.598,78.309,76.887,70.871,41.297,35.098,34.745,23.574
0.219,-0.489,43958.829,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.222,-0.538,43958.922,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.222,-0.582,43959.025,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.223,-0.535,43959.128,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.224,-0.535,43959.223,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.225,-0.535,43959.324,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.224,-0.536,43959.431,100.588,78.326,76.895,70.887,41.296,35.108,34.761,23.566
0.224,-0.535,43959.523,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.222,-0.535,43959.621,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.22,-0.518,43959.727,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.22,-0.537,43959.828,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.222,-0.551,43959.925,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.223,-0.533,43960.036,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.224,-0.536,43960.13,100.593,78.317,76.903,70.895,41.297,35.12,34.759,23.452
0.225,-0.535,43960.229,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.225,-0.535,43960.335,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.224,-0.538,43960.423,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.223,-0.536,43960.524,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.215,-0.53,43960.624,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.22,-0.535,43960.736,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.221,-0.543,43960.824,100.602,78.322,76.906,70.903,41.31,35.127,34.764,23.359
0.223,-0.537,43960.932,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.224,-0.534,43961.028,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.224,-0.535,43961.13,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.225,-0.537,43961.229,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.224,-0.538,43961.321,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.223,-0.534,43961.43,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.218,-0.531,43961.526,100.601,78.355,76.919,70.923,41.346,35.14,34.778,23.355
0.219,-0.535,43961.623,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.222,-0.539,43961.725,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.223,-0.535,43961.825,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.224,-0.535,43961.937,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.224,-0.536,43962.021,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.225,-0.537,43962.129,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.225,-0.534,43962.231,100.615,78.347,76.931,70.918,41.337,35.14,34.78,23.29
0.223,-0.536,43962.321,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.222,-0.534,43962.437,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.219,-0.492,43962.526,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.221,-0.535,43962.63,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.223,-0.564,43962.722,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.223,-0.535,43962.823,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.224,-0.534,43962.925,100.606,78.36,76.941,70.936,41.348,35.153,34.789,23.239
0.224,-0.535,43963.034,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.225,-0.538,43963.126,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.224,-0.535,43963.232,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.223,-0.535,43963.323,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.223,-0.52,43963.432,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.22,-0.536,43963.523,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.222,-0.55,43963.627,100.595,78.363,76.941,70.942,41.356,35.158,34.799,23.267
0.223,-0.535,43963.726,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.224,-0.536,43963.825,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.225,-0.534,43963.925,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.225,-0.534,43964.03,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.224,-0.537,43964.123,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.223,-0.535,43964.229,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.214,-0.528,43964.321,100.613,78.384,76.96,70.949,41.374,35.165,34.821,23.301
0.22,-0.534,43964.422,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.223,-0.542,43964.529,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.223,-0.536,43964.629,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.224,-0.535,43964.726,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.224,-0.534,43964.827,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.225,-0.536,43964.922,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.224,-0.535,43965.022,100.618,78.379,76.965,70.968,41.381,35.175,34.815,23.28
0.224,-0.534,43965.127,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.22,-0.533,43965.224,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.219,-0.508,43965.323,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.223,-0.537,43965.43,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.223,-0.538,43965.525,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.223,-0.534,43965.63,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.224,-0.536,43965.724,100.618,78.393,76.965,70.969,41.396,35.178,34.819,23.273
0.225,-0.535,43965.824,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.225,-0.536,43965.934,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.224,-0.534,43966.022,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.222,-0.534,43966.157,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.22,-0.49,43966.222,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.222,-0.534,43966.323,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.222,-0.567,43966.435,100.625,78.396,76.977,70.992,41.4,35.192,34.829,23.277
0.223,-0.536,43966.524,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.225,-0.534,43966.628,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.225,-0.534,43966.728,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.225,-0.535,43966.829,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.225,-0.536,43966.928,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.223,-0.534,43967.03,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.218,-0.527,43967.129,100.637,78.42,76.996,70.994,41.42,35.202,34.846,23.3
0.22,-0.537,43967.229,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.223,-0.544,43967.326,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.223,-0.534,43967.422,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.224,-0.536,43967.536,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.225,-0.535,43967.622,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.225,-0.536,43967.736,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.225,-0.535,43967.824,100.624,78.41,76.991,70.992,41.416,35.204,34.84,23.27
0.224,-0.535,43967.927,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.218,-0.531,43968.022,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.22,-0.534,43968.128,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.221,-0.539,43968.225,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.223,-0.533,43968.321,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.224,-0.533,43968.425,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.225,-0.533,43968.526,100.616,78.417,77.001,71.006,41.409,35.206,34.841,23.271
0.225,-0.535,43968.632,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.225,-0.536,43968.727,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.223,-0.535,43968.823,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.219,-0.531,43968.925,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.22,-0.536,43969.029,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.222,-0.54,43969.128,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.223,-0.534,43969.225,100.638,78.433,77.018,71.007,41.437,35.215,34.862,23.285
0.224,-0.535,43969.324,100.629,78.447,77.019,71.025,41.442,35.226,34.854,23.276
0.225,-0.536,43969.46,100.629,78.447,77.019,71.025,41.442,35.226,34.854,23.276
0.224,-0.535,43969.523,100.629,78.447,77.019,71.025,41.442,35.226,34.854,23.276
