time,T_oven,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4,T_room
7505.554,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7505.652,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7505.753,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7505.854,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7505.953,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7506.053,76.805,73.63,72.796,68.08,42.815,37.315,36.921,22.195
7506.152,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.253,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.354,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.452,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.553,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.654,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.752,76.805,73.623,72.791,68.079,42.82,37.313,36.918,22.228
7506.853,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7506.954,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.053,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.153,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.252,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.353,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.454,76.792,73.607,72.777,68.057,42.813,37.314,36.899,22.205
7507.552,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7507.653,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7507.754,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7507.853,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7507.952,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7508.053,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7508.154,76.809,73.608,72.782,68.066,42.816,37.315,36.918,22.225
7508.252,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.353,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.454,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.553,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.653,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.752,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.853,76.798,73.598,72.783,68.069,42.799,37.312,36.911,22.196
7508.953,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.053,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.152,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.253,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.354,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.452,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.553,76.794,73.593,72.778,68.064,42.802,37.322,36.909,22.205
7509.654,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7509.752,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7509.853,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7509.954,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7510.053,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7510.153,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7510.253,76.79,73.579,72.763,68.064,42.808,37.302,36.906,22.202
7510.353,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.453,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.552,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.654,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.753,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.854,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7510.952,76.777,73.578,72.755,68.059,42.801,37.308,36.898,22.212
7511.053,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.154,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.253,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.353,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.454,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.554,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.653,76.76,73.57,72.746,68.045,42.798,37.298,36.902,22.222
7511.752,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7511.855,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7511.955,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7512.052,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7512.152,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7512.253,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7512.354,76.755,73.567,72.752,68.039,42.787,37.303,36.902,22.2
7512.453,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7512.553,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7512.653,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7512.753,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7512.852,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7512.953,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7513.053,76.751,73.562,72.74,68.036,42.784,37.297,36.909,22.194
7513.153,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.253,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.354,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.453,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.553,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.653,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.753,76.731,73.577,72.736,68.021,42.784,37.295,36.897,22.19
7513.854,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7513.952,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.054,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.153,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.253,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.352,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.453,76.733,73.567,72.739,68.014,42.791,37.299,36.9,22.194
7514.553,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7514.653,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7514.752,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7514.853,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7514.954,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7515.053,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7515.153,76.73,73.561,72.728,67.997,42.779,37.3,36.9,22.205
7515.254,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.354,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.453,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.554,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.653,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.753,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.852,76.738,73.564,72.728,67.989,42.791,37.301,36.904,22.22
7515.953,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.054,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.152,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.253,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.354,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.453,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.553,76.732,73.557,72.727,67.981,42.788,37.301,36.908,22.232
7516.654,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7516.753,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7516.853,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7516.953,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7517.054,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7517.153,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7517.252,76.727,73.556,72.727,67.971,42.783,37.298,36.897,22.249
7517.354,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.453,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.554,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.652,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.753,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.855,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7517.954,76.696,73.542,72.706,67.953,42.762,37.277,36.877,22.24
7518.052,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.154,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.254,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.353,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.454,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.554,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.653,76.707,73.544,72.705,67.962,42.778,37.294,36.894,22.247
7518.752,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7518.854,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7518.953,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7519.053,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7519.153,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7519.252,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7519.353,76.715,73.53,72.708,67.964,42.773,37.295,36.892,22.225
7519.454,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7519.554,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7519.653,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7519.754,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7519.853,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7519.953,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7520.055,76.702,73.531,72.696,67.962,42.771,37.285,36.894,22.202
7520.155,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.254,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.354,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.455,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.554,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.654,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.754,76.693,73.506,72.68,67.969,42.765,37.269,36.872,22.186
7520.854,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7520.953,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.053,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.154,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.254,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.353,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.455,76.693,73.517,72.694,67.972,42.767,37.297,36.886,22.191
7521.555,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7521.654,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7521.753,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7521.855,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7521.955,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7522.053,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7522.153,76.688,73.516,72.683,67.963,42.765,37.279,36.88,22.187
7522.255,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.355,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.454,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.554,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.654,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.755,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.854,76.67,73.515,72.682,67.957,42.775,37.289,36.879,22.171
7522.954,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.055,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.155,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.254,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.354,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.454,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.553,76.678,73.506,72.672,67.945,42.761,37.279,36.879,22.2
7523.653,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7523.754,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7523.854,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7523.953,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7524.055,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7524.154,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7524.254,76.671,73.509,72.672,67.934,42.77,37.279,36.887,22.207
7524.354,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.454,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.554,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.654,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.753,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.855,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7524.955,76.67,73.503,72.673,67.933,42.76,37.279,36.875,22.187
7525.054,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.154,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.254,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.354,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.453,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.556,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.654,76.665,73.498,72.665,67.92,42.762,37.279,36.883,22.205
7525.754,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7525.853,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7525.955,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7526.055,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7526.154,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7526.253,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7526.355,76.666,73.496,72.668,67.916,42.767,37.285,36.881,22.198
7526.455,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7526.554,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7526.654,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7526.754,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7526.854,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7526.953,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7527.055,76.659,73.484,72.662,67.935,42.765,37.282,36.876,22.211
7527.155,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.255,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.354,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.454,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.554,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.654,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.753,76.654,73.483,72.647,67.918,42.76,37.27,36.877,22.228
7527.854,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7527.954,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.054,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.153,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.255,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.354,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.453,76.652,73.469,72.644,67.912,42.752,37.263,36.868,22.24
7528.555,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7528.655,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7528.755,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7528.854,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7528.954,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7529.054,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7529.154,76.644,73.475,72.643,67.921,42.755,37.267,36.862,22.249
7529.253,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.355,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.454,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.553,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.653,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.755,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.855,76.632,73.455,72.633,67.918,42.744,37.256,36.859,22.262
7529.954,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.055,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.155,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.254,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.353,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.455,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.555,76.634,73.46,72.639,67.934,42.761,37.275,36.862,22.278
7530.655,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7530.755,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7530.855,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7530.955,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7531.055,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7531.155,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7531.255,76.62,73.451,72.618,67.929,42.743,37.263,36.863,22.307
7531.355,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.455,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.555,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.655,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.754,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.854,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7531.954,76.619,73.441,72.623,67.926,42.744,37.257,36.855,22.301
7532.054,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.154,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.254,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.354,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.454,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.555,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.654,76.612,73.439,72.622,67.912,42.74,37.255,36.852,22.286
7532.755,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7532.855,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7532.953,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7533.055,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7533.155,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7533.254,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7533.353,76.608,73.441,72.611,67.901,42.737,37.247,36.856,22.284
7533.456,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7533.555,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7533.656,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7533.754,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7533.855,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7533.955,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7534.055,76.59,73.439,72.614,67.897,42.737,37.267,36.869,22.293
7534.154,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.255,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.355,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.455,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.555,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.656,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.756,76.592,73.434,72.605,67.893,42.739,37.258,36.85,22.309
7534.853,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7534.955,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.056,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.154,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.254,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.354,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.477,76.578,73.429,72.606,67.887,42.737,37.255,36.851,22.296
7535.555,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7535.654,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7535.755,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7535.855,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7535.955,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7536.055,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7536.155,76.576,73.433,72.599,67.874,42.734,37.257,36.854,22.316
7536.255,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.355,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.456,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.555,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.655,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.755,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.856,76.582,73.428,72.595,67.87,42.74,37.26,36.862,22.261
7536.956,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.054,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.155,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.256,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.355,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.455,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.556,76.567,73.409,72.58,67.857,42.728,37.257,36.857,22.227
7537.656,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7537.755,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7537.855,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7537.955,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7538.056,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7538.155,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7538.255,76.571,73.412,72.585,67.855,42.728,37.259,36.853,22.222
7538.355,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.456,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.555,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.657,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.756,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.856,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7538.954,76.554,73.397,72.589,67.858,42.724,37.253,36.852,22.203
7539.055,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.156,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.255,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.356,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.455,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.556,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.655,76.567,73.403,72.578,67.856,42.737,37.249,36.852,22.214
7539.754,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7539.856,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7539.956,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7540.055,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7540.155,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7540.255,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7540.356,76.561,73.391,72.568,67.864,42.739,37.247,36.84,22.203
7540.455,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7540.556,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7540.655,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7540.756,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7540.854,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7540.955,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7541.056,76.559,73.388,72.559,67.853,42.739,37.249,36.846,22.191
7541.155,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.255,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.356,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.455,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.555,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.656,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.755,76.552,73.383,72.565,67.862,42.733,37.247,36.844,22.189
7541.855,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7541.954,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.055,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.155,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.256,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.354,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.455,76.543,73.373,72.557,67.856,42.73,37.247,36.834,22.168
7542.556,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
7542.655,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
7542.755,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
7542.856,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
7542.955,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
7543.055,76.527,73.383,72.549,67.85,42.716,37.248,36.845,22.153
