pos	load		time			T_oven	T_Cu1	T_Cu2	T_Inco1	T_Inco2	T_Cu3	T_Cu4			
-6.121	-0.03	0	40598.745	0	272	143.39	129.002	127.109	118.665	96.845	87.016	86.276	2301.427	2301.427	2301.427
-6.102	-0.029	0	40598.852	0	272	143.39	129.002	127.109	118.665	96.845	87.016	86.276	2301.427	2301.427	2301.427
-6.112	-0.029	0	40598.953	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.115	-0.029	0	40599.037	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.101	-0.03	0	40599.138	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.101	-0.029	0	40599.236	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.108	-0.03	0	40599.337	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.098	-0.029	0	40599.453	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.092	-0.029	0	40599.537	0	272	143.405	128.919	127.04	118.629	96.845	87.097	86.376	2301.413	2301.413	2301.413
-6.102	-0.029	0	40599.64	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.095	-0.029	0	40599.738	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.081	-0.03	0	40599.855	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.095	-0.03	0	40599.952	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.091	-0.03	0	40600.037	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.073	-0.029	0	40600.137	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.087	-0.029	0	40600.237	0	272	143.399	128.847	126.971	118.603	96.855	87.192	86.478	2301.403	2301.403	2301.403
-6.087	-0.03	0	40600.337	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.068	-0.029	0	40600.437	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.078	-0.03	0	40600.54	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.082	-0.03	0	40600.638	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.069	-0.03	0	40600.745	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.068	-0.029	0	40600.849	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.074	-0.029	0	40600.946	0	272	143.434	128.789	126.942	118.594	96.9	87.301	86.599	2301.433	2301.433	2301.433
-6.065	-0.03	0	40601.038	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.056	-0.03	0	40601.142	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.067	-0.029	0	40601.237	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.062	-0.03	0	40601.366	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.044	-0.029	0	40601.447	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.058	-0.029	0	40601.538	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.06	-0.03	0	40601.638	0	272	143.441	128.713	126.87	118.551	96.907	87.387	86.695	2301.406	2301.406	2301.406
-6.042	-0.03	0	40601.738	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.049	-0.03	0	40601.877	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.054	-0.03	0	40601.947	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.042	-0.03	0	40602.038	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.037	-0.029	0	40602.157	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.047	-0.029	0	40602.237	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.041	-0.029	0	40602.345	0	272	143.453	128.64	126.812	118.528	96.941	87.507	86.813	2301.414	2301.414	2301.414
-6.024	-0.03	0	40602.438	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.038	-0.03	0	40602.538	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.037	-0.029	0	40602.638	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.019	-0.03	0	40602.752	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.028	-0.03	0	40602.838	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.032	-0.029	0	40602.938	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.021	-0.029	0	40603.039	0	272	143.452	128.577	126.738	118.501	96.971	87.607	86.922	2301.413	2301.413	2301.413
-6.017	-0.03	0	40603.138	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.027	-0.029	0	40603.239	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.02	-0.029	0	40603.352	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.003	-0.03	0	40603.448	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.018	-0.029	0	40603.554	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.016	-0.029	0	40603.638	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-5.999	-0.028	0	40603.738	0	272	143.489	128.516	126.709	118.484	97.007	87.732	87.038	2301.433	2301.433	2301.433
-6.005	-0.03	0	40603.837	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-6.01	-0.029	0	40603.938	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-6	-0.029	0	40604.039	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-5.991	-0.029	0	40604.137	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-6.003	-0.03	0	40604.237	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-6.001	-0.029	0	40604.339	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-5.985	-0.03	0	40604.439	0	272	143.491	128.445	126.641	118.452	97.038	87.83	87.148	2301.425	2301.425	2301.425
-5.999	-0.03	0	40604.552	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-6.003	-0.03	0	40604.637	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-5.996	-0.029	0	40604.739	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-5.993	-0.03	0	40604.838	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-6.003	-0.029	0	40604.938	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-5.999	-0.03	0	40605.037	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-5.984	-0.03	0	40605.14	0	272	143.498	128.381	126.589	118.419	97.078	87.931	87.263	2301.42	2301.42	2301.42
-6	-0.03	0	40605.238	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-6.003	-0.029	0	40605.338	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-5.988	-0.029	0	40605.445	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-5.994	-0.029	0	40605.537	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-6.003	-0.03	0	40605.639	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-5.997	-0.03	0	40605.744	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-5.986	-0.029	0	40605.839	0	272	143.51	128.314	126.517	118.382	97.115	88.05	87.374	2301.418	2301.418	2301.418
-6.001	-0.029	0	40605.939	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-6.001	-0.029	0	40606.071	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-5.985	-0.029	0	40606.142	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-5.997	-0.029	0	40606.237	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-6.003	-0.03	0	40606.338	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-5.995	-0.03	0	40606.438	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-5.99	-0.029	0	40606.538	0	272	143.514	128.253	126.465	118.356	97.159	88.153	87.495	2301.421	2301.421	2301.421
-6.002	-0.03	0	40606.639	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-6	-0.029	0	40606.74	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-5.985	-0.029	0	40606.857	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-5.998	-0.029	0	40606.939	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-6.003	-0.03	0	40607.069	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-5.996	-0.03	0	40607.14	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-5.992	-0.029	0	40607.238	0	272	143.533	128.199	126.412	118.341	97.214	88.264	87.6	2301.436	2301.436	2301.436
-6.003	-0.029	0	40607.339	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-5.999	-0.029	0	40607.44	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-5.984	-0.029	0	40607.539	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-6	-0.029	0	40607.638	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-6.002	-0.029	0	40607.737	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-5.987	-0.03	0	40607.839	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-5.995	-0.03	0	40607.938	0	272	143.533	128.123	126.333	118.291	97.244	88.354	87.698	2301.412	2301.412	2301.412
-6.003	-0.029	0	40608.039	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-5.997	-0.03	0	40608.138	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-5.988	-0.03	0	40608.239	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-6.001	-0.03	0	40608.336	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-6	-0.029	0	40608.441	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-5.985	-0.029	0	40608.54	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-5.997	-0.029	0	40608.638	0	272	143.548	128.065	126.288	118.26	97.291	88.466	87.808	2301.421	2301.421	2301.421
-6.003	-0.03	0	40608.738	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-5.994	-0.029	0	40608.847	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-5.99	-0.03	0	40608.937	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-6.002	-0.029	0	40609.057	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-6	-0.029	0	40609.15	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-5.984	-0.029	0	40609.239	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-5.999	-0.029	0	40609.338	0	272	143.559	128.001	126.236	118.231	97.333	88.57	87.917	2301.429	2301.429	2301.429
-6.003	-0.029	0	40609.437	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-5.994	-0.029	0	40609.537	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-5.992	-0.03	0	40609.636	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-6.003	-0.03	0	40609.739	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-5.999	-0.03	0	40609.838	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-5.984	-0.029	0	40609.939	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-5.999	-0.03	0	40610.038	0	272	143.566	127.947	126.177	118.209	97.39	88.673	88.025	2301.429	2301.429	2301.429
-6.003	-0.03	0	40610.138	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-5.99	-0.029	0	40610.238	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-5.994	-0.03	0	40610.338	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-6.003	-0.03	0	40610.439	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-5.997	-0.029	0	40610.538	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-5.986	-0.029	0	40610.639	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-6.002	-0.03	0	40610.737	0	272	143.574	127.882	126.12	118.173	97.429	88.774	88.126	2301.424	2301.424	2301.424
-6.002	-0.03	0	40610.838	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-5.986	-0.029	0	40610.937	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-5.997	-0.03	0	40611.038	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-6.004	-0.029	0	40611.169	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-5.995	-0.029	0	40611.239	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-5.992	-0.029	0	40611.339	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-6.003	-0.029	0	40611.439	0	272	143.577	127.821	126.054	118.143	97.49	88.869	88.219	2301.421	2301.421	2301.421
-5.999	-0.03	0	40611.538	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-5.984	-0.029	0	40611.64	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-6	-0.029	0	40611.737	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-6.002	-0.029	0	40611.837	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-5.988	-0.029	0	40611.941	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-5.995	-0.029	0	40612.07	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-6.004	-0.03	0	40612.141	0	272	143.578	127.752	125.991	118.103	97.53	88.961	88.318	2301.413	2301.413	2301.413
-5.997	-0.03	0	40612.238	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-5.988	-0.029	0	40612.343	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-6.001	-0.03	0	40612.44	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-6.002	-0.03	0	40612.538	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-5.986	-0.029	0	40612.666	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-5.997	-0.029	0	40612.738	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-6.004	-0.029	0	40612.865	0	272	143.596	127.698	125.945	118.078	97.592	89.067	88.413	2301.424	2301.424	2301.424
-5.996	-0.03	0	40612.945	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-5.99	-0.029	0	40613.06	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-6.002	-0.029	0	40613.149	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-6.002	-0.03	0	40613.241	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-5.986	-0.029	0	40613.341	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-5.998	-0.029	0	40613.443	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-6.004	-0.03	0	40613.539	0	272	143.602	127.621	125.884	118.05	97.636	89.146	88.516	2301.416	2301.416	2301.416
-5.995	-0.029	0	40613.639	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-5.991	-0.029	0	40613.742	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-6.003	-0.029	0	40613.84	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-6.001	-0.03	0	40613.94	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-5.985	-0.029	0	40614.042	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-5.999	-0.029	0	40614.138	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-6.003	-0.03	0	40614.24	0	272	143.6	127.572	125.822	118.015	97.689	89.25	88.602	2301.416	2301.416	2301.416
-5.997	-0.03	0	40614.34	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-5.992	-0.029	0	40614.442	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-6.003	-0.029	0	40614.54	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-6	-0.03	0	40614.64	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-5.984	-0.029	0	40614.739	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-6	-0.03	0	40614.841	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-6.002	-0.03	0	40614.94	0	272	143.607	127.51	125.771	117.989	97.743	89.345	88.704	2301.423	2301.423	2301.423
-5.99	-0.03	0	40615.039	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-5.994	-0.029	0	40615.14	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-6.003	-0.029	0	40615.239	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-5.998	-0.03	0	40615.338	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-5.984	-0.03	0	40615.438	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-6	-0.029	0	40615.538	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-6.002	-0.03	0	40615.654	0	272	143.631	127.466	125.723	117.977	97.802	89.445	88.815	2301.44	2301.44	2301.44
-5.988	-0.029	0	40615.739	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-5.995	-0.03	0	40615.849	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-6.004	-0.029	0	40615.961	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-5.997	-0.03	0	40616.039	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-5.986	-0.03	0	40616.138	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-6.001	-0.029	0	40616.239	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-6.002	-0.029	0	40616.339	0	272	143.609	127.389	125.646	117.919	97.85	89.524	88.88	2301.41	2301.41	2301.41
-5.987	-0.03	0	40616.439	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-5.996	-0.03	0	40616.547	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-6.003	-0.029	0	40616.648	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-5.995	-0.03	0	40616.745	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-5.988	-0.03	0	40616.838	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-6.002	-0.029	0	40616.965	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-6.001	-0.029	0	40617.039	0	272	143.634	127.325	125.596	117.893	97.902	89.61	88.977	2301.415	2301.415	2301.415
-5.985	-0.029	0	40617.138	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-5.998	-0.03	0	40617.239	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-6.003	-0.029	0	40617.34	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-5.996	-0.029	0	40617.461	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-5.992	-0.03	0	40617.554	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-6.005	-0.03	0	40617.649	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-6.004	-0.029	0	40617.738	0	272	143.64	127.276	125.556	117.875	97.96	89.713	89.075	2301.429	2301.429	2301.429
-5.99	-0.03	0	40617.847	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.007	-0.03	0	40617.937	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.012	-0.03	0	40618.04	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.001	-0.029	0	40618.139	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.007	-0.03	0	40618.239	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.018	-0.029	0	40618.338	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.014	-0.029	0	40618.439	0	272	143.639	127.216	125.486	117.846	98.009	89.8	89.158	2301.414	2301.414	2301.414
-6.002	-0.029	0	40618.538	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.021	-0.03	0	40618.64	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.024	-0.029	0	40618.739	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.01	-0.029	0	40618.841	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.021	-0.029	0	40618.965	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.031	-0.03	0	40619.04	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.026	-0.03	0	40619.138	0	272	143.637	127.158	125.436	117.816	98.062	89.877	89.241	2301.414	2301.414	2301.414
-6.024	-0.029	0	40619.24	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.04	-0.029	0	40619.339	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.039	-0.03	0	40619.462	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.027	-0.029	0	40619.554	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.043	-0.029	0	40619.659	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.05	-0.03	0	40619.738	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.05	-0.029	0	40619.838	0	272	143.641	127.089	125.379	117.78	98.111	89.958	89.324	2301.407	2301.407	2301.407
-6.045	-0.029	0	40619.974	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
-6.057	-0.03	0	40620.045	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
-6.053	-0.03	0	40620.14	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
-6.044	-0.029	0	40620.24	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
-6.062	-0.029	0	40620.338	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
-6.064	-0.03	0	40620.46	0	272	143.66	127.046	125.33	117.77	98.162	90.045	89.413	2301.429	2301.429	2301.429
